unit_id,pred_fm,fm,pred_rul,true_rul
5.0,8.160697e-25,0.0,154.41100788116455,153.0000021457672
5.0,1.1283165e-24,0.0,161.9050452709198,152.00000488758087
5.0,1.6059263e-24,0.0,170.83127987384796,151.00000762939453
5.0,1.2574083e-24,0.0,168.8102968931198,149.99999475479126
5.0,1.2040549e-24,0.0,167.35356628894806,148.99999749660492
5.0,1.1760104e-24,0.0,164.67116558551788,148.00000023841858
5.0,1.7508673e-24,0.0,162.87527763843536,147.00000298023224
5.0,6.9631667e-25,0.0,161.8217316865921,146.0000057220459
5.0,3.2818228e-25,0.0,154.35747480392456,144.99999284744263
5.0,2.7776392e-25,0.0,152.6652330160141,143.9999955892563
5.0,1.821801e-25,0.0,144.98631286621094,142.99999833106995
5.0,1.3773884e-25,0.0,134.28467905521393,142.0000010728836
5.0,2.4857505e-25,0.0,128.73296475410461,141.00000381469727
5.0,5.8347244e-25,0.0,127.30025219917297,140.00000655651093
5.0,4.4524424e-25,0.0,123.06742238998413,138.99999368190765
5.0,3.5482256e-25,0.0,120.83944380283356,137.9999964237213
5.0,2.5398104e-25,0.0,117.32411026954651,136.99999916553497
5.0,1.3518865e-25,0.0,113.34397751092911,136.00000190734863
5.0,1.0472343e-25,0.0,113.08817279338837,135.0000046491623
5.0,1.3488316e-25,0.0,117.64022558927536,134.00000739097595
5.0,1.0879923e-25,0.0,115.2742213010788,132.99999451637268
5.0,1.4471238e-25,0.0,118.62559026479721,131.99999725818634
5.0,7.7027873e-26,0.0,112.74999928474426,131.0
5.0,6.1191454e-26,0.0,117.07079637050629,130.00000274181366
5.0,3.5825933e-26,0.0,114.60314482450485,128.99999767541885
5.0,5.1236707e-26,0.0,117.5143494606018,128.0000004172325
5.0,3.010718e-26,0.0,119.56817376613617,127.00000315904617
5.0,1.6026873e-26,0.0,108.32344001531601,125.99999809265137
5.0,9.76133e-27,0.0,105.00011032819748,125.00000083446503
5.0,6.602226e-27,0.0,101.35887724161148,124.00000357627869
5.0,3.5787257e-27,0.0,100.51801908016205,122.99999850988388
5.0,5.3977765e-27,0.0,101.4933345913887,122.00000125169754
5.0,6.950475e-27,0.0,99.73685467243195,120.99999618530273
5.0,7.094323e-27,0.0,101.81005895137787,119.9999989271164
5.0,4.9592523e-27,0.0,102.13607507944107,119.00000166893005
5.0,6.759542e-27,0.0,98.8063348531723,117.99999660253525
5.0,2.7380906e-27,0.0,95.46852093935013,116.99999934434891
5.0,2.2674992e-27,0.0,95.80077582597733,116.00000208616257
5.0,1.143943e-27,0.0,93.2031722664833,114.99999701976776
5.0,2.4395483e-27,0.0,95.69075816869736,113.99999976158142
5.0,1.1958913e-27,0.0,90.76792478561401,113.00000250339508
5.0,9.020107e-28,0.0,89.57434642314911,111.99999743700027
5.0,5.9699375e-28,0.0,89.8720343708992,111.00000017881393
5.0,5.2782084e-28,0.0,86.63240867853165,110.0000029206276
5.0,7.3412444e-28,0.0,86.50155872106552,108.99999785423279
5.0,2.9157595e-28,0.0,79.12779116630554,108.00000059604645
5.0,1.9298038e-28,0.0,71.53765034675598,107.00000333786011
5.0,1.1807549e-28,0.0,75.09812313318253,105.9999982714653
5.0,1.038782e-28,0.0,74.1029981970787,105.00000101327896
5.0,8.507708e-29,0.0,76.33491212129593,104.00000375509262
5.0,3.3574896e-29,0.0,73.49832272529602,102.99999868869781
5.0,2.3089578e-29,0.0,71.75500744581223,102.00000143051147
5.0,1.8039071e-29,0.0,68.34594362974167,100.99999636411667
5.0,2.4452664e-29,0.0,77.65702921152115,99.99999910593033
5.0,2.7533383e-29,0.0,78.17014563083649,99.00000184774399
5.0,1.20989454e-29,0.0,75.62382638454437,97.99999678134918
5.0,8.968632e-30,0.0,75.99750381708145,96.99999952316284
5.0,1.0464695e-29,0.0,77.17114782333374,96.0000022649765
5.0,7.3079314e-30,0.0,76.18077808618546,94.9999971985817
5.0,4.2062404e-30,0.0,79.95388400554657,93.99999994039536
5.0,4.4891147e-30,0.0,81.80182927846909,93.00000268220901
5.0,3.1856156e-30,0.0,84.06457781791687,91.99999761581421
5.0,2.966603e-30,0.0,86.2828586101532,91.00000035762787
5.0,1.2175658e-30,0.0,81.04898524284363,90.00000309944153
5.0,5.654091e-31,0.0,83.76930260658264,88.99999803304672
5.0,6.3359066e-31,0.0,81.90225064754486,88.00000077486038
5.0,2.1984018e-31,0.0,84.24272990226746,87.00000351667404
5.0,1.8522005e-31,0.0,82.53824484348297,85.99999845027924
5.0,1.279746e-31,0.0,82.77356082201004,85.0000011920929
5.0,1.0843015e-31,0.0,83.73528224229813,83.99999612569809
5.0,1.1787683e-31,0.0,79.81709200143814,82.99999886751175
5.0,7.3140034e-32,0.0,80.99898928403854,82.00000160932541
5.0,4.0720676e-32,0.0,78.24750155210495,80.9999965429306
5.0,1.6802118e-32,0.0,76.09491902589798,79.99999928474426
5.0,8.043498e-33,0.0,72.30490833520889,79.00000202655792
5.0,7.122557e-33,0.0,71.1542438864708,77.99999696016312
5.0,5.4652634e-33,0.0,74.19830518960953,76.99999970197678
5.0,4.1616886e-33,0.0,72.81887584924698,76.00000244379044
5.0,2.6182838e-33,0.0,78.09652984142303,74.99999737739563
5.0,1.9420355e-33,0.0,75.11070996522903,74.00000011920929
5.0,5.977805e-34,0.0,68.21026039123535,73.00000286102295
5.0,6.884717e-34,0.0,66.41110080480576,71.99999779462814
5.0,5.3369266e-34,0.0,66.15472608804703,71.0000005364418
5.0,1.4740838e-34,0.0,61.72580873966217,70.00000327825546
5.0,1.1193381e-34,0.0,57.49761700630188,68.99999821186066
5.0,4.204449e-35,0.0,56.59489440917969,68.00000095367432
5.0,3.4366278e-35,0.0,55.840855717659,67.00000369548798
5.0,6.0812335e-35,0.0,59.25831335783005,65.99999862909317
5.0,2.3410924e-35,0.0,52.847625851631165,65.00000137090683
5.0,2.4814933e-35,0.0,51.29180908203125,64.00000020861626
5.0,1.4884295e-35,0.0,52.088449358940125,62.999999046325684
5.0,6.754896e-36,0.0,49.96833336353302,62.00000178813934
5.0,5.6729803e-36,0.0,53.90132015943527,61.00000062584877
5.0,2.0853813e-36,0.0,50.463522136211395,59.9999994635582
5.0,1.0829139e-36,0.0,48.4805651307106,58.999998301267624
5.0,7.764134e-37,0.0,49.177322804927826,58.000001043081284
5.0,5.9499267e-37,0.0,46.811154544353485,56.99999988079071
5.0,2.3316784e-37,0.0,45.494792103767395,55.99999871850014
5.0,1.4979403e-37,0.0,46.65268695354462,55.0000014603138
5.0,4.9735283e-38,0.0,43.15264189243317,54.000000298023224
5.0,4.2865995e-38,0.0,42.33426356315613,52.99999913573265
5.0,3.5208717e-38,0.0,43.99401539564133,52.00000187754631
5.0,1.8808092e-38,0.0,43.43820369243622,51.00000071525574
5.0,1.068689e-38,0.0,42.139550268650055,49.999999552965164
5.0,5.7611e-39,0.0,39.89174664020538,48.99999839067459
5.0,3.716724e-39,0.0,35.107493340969086,48.00000113248825
5.0,0.0,0.0,35.73827946186066,46.99999997019768
5.0,0.0,0.0,33.17393106222153,45.999998807907104
5.0,0.0,0.0,31.08501471579075,45.000001549720764
5.0,0.0,0.0,29.979091301560402,44.00000038743019
5.0,0.0,0.0,29.531774654984474,42.99999922513962
5.0,0.0,0.0,30.580346778035164,41.999998062849045
5.0,0.0,0.0,29.90982858836651,41.000000804662704
5.0,0.0,0.0,28.59855319559574,39.99999964237213
5.0,0.0,0.0,25.673539742827415,38.99999848008156
5.0,0.0,0.0,25.01790399849415,38.00000122189522
5.0,0.0,0.0,23.930669531226158,37.000000059604645
5.0,0.0,0.0,24.757043465971947,35.99999889731407
5.0,0.0,0.0,24.237688288092613,35.00000163912773
5.0,0.0,0.0,23.412130311131477,34.00000047683716
5.0,0.0,0.0,24.01060216128826,32.999999314546585
5.0,0.0,0.0,23.665061607956886,32.00000010430813
5.0,0.0,0.0,22.715068116784096,31.00000089406967
5.0,0.0,0.0,22.271846875548363,29.9999997317791
5.0,0.0,0.0,20.95943148434162,29.000000521540642
5.0,0.0,0.0,22.40894339978695,27.99999935925007
5.0,0.0,0.0,20.708901211619377,27.000000149011612
5.0,0.0,0.0,18.26345230638981,26.000000938773155
5.0,0.0,0.0,16.216401621699333,24.999999776482582
5.0,0.0,0.0,18.2617247402668,24.000000566244125
5.0,0.0,0.0,13.682347118854523,22.999999403953552
5.0,0.0,0.0,18.622114554047585,22.000000193715096
5.0,0.0,0.0,14.629426196217537,20.999999031424522
5.0,0.0,0.0,14.288453444838524,19.999999821186066
5.0,0.0,0.0,12.055436611175537,19.00000061094761
5.0,0.0,0.0,11.561186775565147,17.999999448657036
5.0,0.0,0.0,13.723980486392975,17.00000023841858
5.0,0.0,0.0,12.659303933382034,16.000000052154064
5.0,0.0,0.0,10.32888750731945,14.99999986588955
5.0,0.0,0.0,8.874046489596367,13.999999679625034
5.0,0.0,0.0,9.164261981844902,13.000000469386578
5.0,0.0,0.0,7.437695309519768,12.000000283122063
5.0,0.0,0.0,6.4018817991018295,11.000000096857548
5.0,0.0,0.0,7.258120179176331,9.999999910593033
5.0,0.0,0.0,5.988931030035019,8.999999724328518
5.0,0.0,0.0,6.305950149893761,8.000000026077032
5.0,0.0,0.0,4.697291329503059,6.999999839812517
5.0,0.0,0.0,4.514749079942703,6.000000141561031
5.0,0.0,0.0,3.940982401371002,4.999999955296516
5.0,0.0,0.0,2.34972807765007,4.000000013038516
5.0,0.0,0.0,2.6904997676610947,3.0000000707805157
5.0,0.0,0.0,1.8442363739013672,2.000000006519258
5.0,0.0,0.0,2.113619565963745,1.000000003259629
5.0,0.0,0.0,-1.809245839715004,0.0
9.0,1.0,1.0,232.5224826335907,345.9999883174896
9.0,1.0,1.0,238.04825806617737,345.0000066757202
9.0,1.0,1.0,230.90084266662598,343.99999380111694
9.0,1.0,1.0,229.00404143333435,343.00001215934753
9.0,1.0,1.0,229.16409409046173,341.99999928474426
9.0,1.0,1.0,235.50724840164185,340.999986410141
9.0,1.0,1.0,233.81667757034302,340.0000047683716
9.0,1.0,1.0,234.3647357225418,338.9999918937683
9.0,1.0,1.0,235.73777794837952,338.0000102519989
9.0,1.0,1.0,229.75039684772491,336.99999737739563
9.0,1.0,1.0,228.8838106393814,335.99998450279236
9.0,1.0,1.0,230.8820561170578,335.00000286102295
9.0,1.0,1.0,231.09543883800507,333.9999899864197
9.0,1.0,1.0,232.96508312225342,333.00000834465027
9.0,1.0,1.0,236.42585289478302,331.999995470047
9.0,1.0,1.0,237.8659520149231,331.0000138282776
9.0,1.0,1.0,242.07060980796814,330.0000009536743
9.0,1.0,1.0,243.36727213859558,328.99998807907104
9.0,1.0,1.0,249.15858912467957,328.00000643730164
9.0,1.0,1.0,249.7788107395172,326.99999356269836
9.0,1.0,1.0,253.2219339609146,326.00001192092896
9.0,1.0,1.0,261.1803879737854,324.9999990463257
9.0,1.0,1.0,251.5016450881958,323.9999861717224
9.0,1.0,1.0,251.3974211215973,323.000004529953
9.0,1.0,1.0,245.9211184978485,321.99999165534973
9.0,1.0,1.0,238.22548878192902,321.0000100135803
9.0,1.0,1.0,235.24408054351807,319.99999713897705
9.0,1.0,1.0,226.48344242572784,319.00001549720764
9.0,1.0,1.0,234.79681074619293,318.00000262260437
9.0,1.0,1.0,229.3154640197754,316.9999897480011
9.0,1.0,1.0,232.18769788742065,316.0000081062317
9.0,1.0,1.0,233.74946451187134,314.9999952316284
9.0,1.0,1.0,228.29265117645264,314.000013589859
9.0,1.0,1.0,221.81741321086884,313.00000071525574
9.0,1.0,1.0,207.87393617630005,311.99998784065247
9.0,1.0,1.0,205.928692817688,311.00000619888306
9.0,1.0,1.0,202.80853271484375,309.9999933242798
9.0,1.0,1.0,204.20335984230042,309.0000116825104
9.0,1.0,1.0,203.97173714637756,307.9999988079071
9.0,1.0,1.0,199.07280468940735,306.99998593330383
9.0,1.0,1.0,204.46374797821045,306.0000042915344
9.0,1.0,1.0,203.63768637180328,304.99999141693115
9.0,1.0,1.0,203.90766298770905,304.00000977516174
9.0,1.0,1.0,203.9531536102295,302.9999969005585
9.0,1.0,1.0,208.5228295326233,302.00001525878906
9.0,1.0,1.0,203.6774926185608,301.0000023841858
9.0,1.0,1.0,216.51435911655426,299.9999895095825
9.0,1.0,1.0,215.14431524276733,299.0000078678131
9.0,1.0,1.0,213.5273289680481,297.99999499320984
9.0,1.0,1.0,208.37092864513397,297.00001335144043
9.0,1.0,1.0,218.7059826850891,296.00000047683716
9.0,1.0,1.0,215.2625002861023,294.9999876022339
9.0,1.0,1.0,220.6712462902069,294.0000059604645
9.0,1.0,1.0,233.26076436042786,292.9999930858612
9.0,1.0,1.0,230.71174347400665,292.0000114440918
9.0,1.0,1.0,229.82484030723572,290.9999985694885
9.0,1.0,1.0,227.02534770965576,289.99998569488525
9.0,1.0,1.0,224.18686091899872,289.00000405311584
9.0,1.0,1.0,222.42044115066528,287.9999911785126
9.0,1.0,1.0,216.9941110610962,287.00000953674316
9.0,1.0,1.0,209.4990429878235,285.9999966621399
9.0,1.0,1.0,200.76226675510406,285.0000150203705
9.0,1.0,1.0,199.77251386642456,284.0000021457672
9.0,1.0,1.0,201.4675509929657,282.99998927116394
