unit_id,pred_rul,true_rul
32.0,115.436920940876,128.99999767541885
32.0,101.81586825847626,128.0000004172325
32.0,90.51256513595581,127.00000315904617
32.0,96.89246487617493,125.99999809265137
32.0,97.29196405410767,125.00000083446503
32.0,102.99208897352219,124.00000357627869
32.0,106.39234513044357,122.99999850988388
32.0,108.30009347200394,122.00000125169754
32.0,101.66122668981552,120.99999618530273
32.0,97.15941190719604,119.9999989271164
32.0,96.34846699237823,119.00000166893005
32.0,96.242251932621,117.99999660253525
32.0,95.68658858537674,116.99999934434891
32.0,93.60356158018112,116.00000208616257
32.0,93.44323563575745,114.99999701976776
32.0,90.56410712003708,113.99999976158142
32.0,85.12390184402466,113.00000250339508
32.0,89.39527297019958,111.99999743700027
32.0,84.39974516630173,111.00000017881393
32.0,94.34372508525848,110.0000029206276
32.0,89.99060201644897,108.99999785423279
32.0,93.9572343826294,108.00000059604645
32.0,86.65630179643631,107.00000333786011
32.0,88.18056559562683,105.9999982714653
32.0,87.92761868238449,105.00000101327896
32.0,92.88643229007721,104.00000375509262
32.0,92.57589983940125,102.99999868869781
32.0,94.8507432937622,102.00000143051147
32.0,90.06601369380951,100.99999636411667
32.0,100.20808005332947,99.99999910593033
32.0,93.82298004627228,99.00000184774399
32.0,102.53526973724365,97.99999678134918
32.0,103.23115289211273,96.99999952316284
32.0,102.55485272407532,96.0000022649765
32.0,109.42602932453156,94.9999971985817
32.0,118.93706750869751,93.99999994039536
32.0,115.5794129371643,93.00000268220901
32.0,112.11191248893738,91.99999761581421
32.0,116.35685282945633,91.00000035762787
32.0,111.98374074697495,90.00000309944153
32.0,117.91933000087738,88.99999803304672
32.0,114.62653040885925,88.00000077486038
32.0,113.57553774118423,87.00000351667404
32.0,99.89629828929901,85.99999845027924
32.0,105.68525719642639,85.0000011920929
32.0,97.04566192626953,83.99999612569809
32.0,99.4350517988205,82.99999886751175
32.0,87.28775942325592,82.00000160932541
32.0,99.42394852638245,80.9999965429306
32.0,81.56502974033356,79.99999928474426
32.0,83.74207538366318,79.00000202655792
32.0,74.23627650737762,77.99999696016312
32.0,80.34860455989838,76.99999970197678
32.0,74.49279177188873,76.00000244379044
32.0,76.20083737373352,74.99999737739563
32.0,71.86847633123398,74.00000011920929
32.0,71.80073231458664,73.00000286102295
32.0,67.19470918178558,71.99999779462814
32.0,65.15535348653793,71.0000005364418
32.0,62.66574916243553,70.00000327825546
32.0,66.83809268474579,68.99999821186066
32.0,66.29798328876495,68.00000095367432
32.0,66.52481174468994,67.00000369548798
32.0,67.16740387678146,65.99999862909317
32.0,65.362544298172,65.00000137090683
32.0,65.07348442077637,64.00000020861626
32.0,63.39413398504257,62.999999046325684
32.0,63.84741219878197,62.00000178813934
32.0,64.55353581905365,61.00000062584877
32.0,62.08449050784111,59.9999994635582
32.0,64.20986533164978,58.999998301267624
32.0,64.07037168741226,58.000001043081284
32.0,65.85973978042603,56.99999988079071
32.0,66.51515299081802,55.99999871850014
32.0,64.48204776644707,55.0000014603138
32.0,64.15854978561401,54.000000298023224
32.0,60.4506111741066,52.99999913573265
32.0,60.51986217498779,52.00000187754631
32.0,57.12620785832405,51.00000071525574
32.0,58.466521978378296,49.999999552965164
32.0,54.37539553642273,48.99999839067459
32.0,55.84947597980499,48.00000113248825
32.0,49.838603883981705,46.99999997019768
32.0,51.41832157969475,45.999998807907104
32.0,45.84132820367813,45.000001549720764
32.0,48.93250423669815,44.00000038743019
32.0,46.09878045320511,42.99999922513962
32.0,49.03593957424164,41.999998062849045
32.0,43.957367569208145,41.000000804662704
32.0,45.79205060005188,39.99999964237213
32.0,44.18543362617493,38.99999848008156
32.0,45.45631715655327,38.00000122189522
32.0,39.35807901620865,37.000000059604645
32.0,40.16723585128784,35.99999889731407
32.0,38.28777274489403,35.00000163912773
32.0,38.439154386520386,34.00000047683716
32.0,35.99196815490723,32.999999314546585
32.0,36.92604461312294,32.00000010430813
32.0,35.956577450037,31.00000089406967
32.0,35.54186788201332,29.9999997317791
32.0,34.20417732000351,29.000000521540642
32.0,32.94476014375687,27.99999935925007
32.0,30.909195333719254,27.000000149011612
32.0,29.92682510614395,26.000000938773155
