unit_id,pred_rul,true_rul
32.0,91.2800105214119,128.99999767541885
32.0,90.20200926065445,128.0000004172325
32.0,88.25931918621063,127.00000315904617
32.0,85.69870311021805,125.99999809265137
32.0,87.38572120666504,125.00000083446503
32.0,86.88538682460785,124.00000357627869
32.0,86.45887124538422,122.99999850988388
32.0,79.36962699890137,122.00000125169754
32.0,77.62067419290543,120.99999618530273
32.0,78.33617156744003,119.9999989271164
32.0,80.81603515148163,119.00000166893005
32.0,79.65261989831924,117.99999660253525
32.0,76.92880445718765,116.99999934434891
32.0,78.07323795557022,116.00000208616257
32.0,78.59113299846649,114.99999701976776
32.0,74.98638767004013,113.99999976158142
32.0,73.95286977291107,113.00000250339508
32.0,74.52108091115952,111.99999743700027
32.0,75.90525764226913,111.00000017881393
32.0,71.25634402036667,110.0000029206276
32.0,71.51805955171585,108.99999785423279
32.0,71.01425832509995,108.00000059604645
32.0,74.53686130046844,107.00000333786011
32.0,77.4220489859581,105.9999982714653
32.0,72.48288863897324,105.00000101327896
32.0,76.89832121133804,104.00000375509262
32.0,76.15305894613266,102.99999868869781
32.0,81.40713214874268,102.00000143051147
32.0,83.186732172966,100.99999636411667
32.0,84.41308158636093,99.99999910593033
32.0,88.57926052808762,99.00000184774399
32.0,88.69520461559296,97.99999678134918
32.0,90.47559326887131,96.99999952316284
32.0,88.35262727737427,96.0000022649765
32.0,86.65733247995377,94.9999971985817
32.0,81.45774495601654,93.99999994039536
32.0,80.22573459148407,93.00000268220901
32.0,79.22057610750198,91.99999761581421
32.0,83.16065275669098,91.00000035762787
32.0,80.15340715646744,90.00000309944153
32.0,76.13853567838669,88.99999803304672
32.0,75.07974261045456,88.00000077486038
32.0,74.10390394926071,87.00000351667404
32.0,73.66071784496307,85.99999845027924
32.0,75.97849863767624,85.0000011920929
32.0,73.1965354681015,83.99999612569809
32.0,73.93916636705399,82.99999886751175
32.0,75.66029852628708,82.00000160932541
32.0,79.40709859132767,80.9999965429306
32.0,74.78843396902084,79.99999928474426
32.0,76.89948463439941,79.00000202655792
32.0,79.1161881685257,77.99999696016312
32.0,80.91097515821457,76.99999970197678
32.0,80.01528775691986,76.00000244379044
32.0,74.92490583658218,74.99999737739563
32.0,77.50026381015778,74.00000011920929
32.0,72.33645349740982,73.00000286102295
32.0,76.09487217664719,71.99999779462814
32.0,75.20579051971436,71.0000005364418
32.0,78.16074454784393,70.00000327825546
32.0,73.52854830026627,68.99999821186066
32.0,74.1037477850914,68.00000095367432
32.0,73.81653845310211,67.00000369548798
32.0,73.59778368473053,65.99999862909317
32.0,73.8330996632576,65.00000137090683
32.0,72.07398837804794,64.00000020861626
32.0,70.95312786102295,62.999999046325684
32.0,70.34653156995773,62.00000178813934
32.0,66.57405811548233,61.00000062584877
32.0,65.04263418912888,59.9999994635582
32.0,64.13024893403053,58.999998301267624
32.0,63.312276631593704,58.000001043081284
32.0,61.67087018489838,56.99999988079071
32.0,58.52892518043518,55.99999871850014
32.0,57.50291487574577,55.0000014603138
32.0,53.20555022358894,54.000000298023224
32.0,52.63771387934685,52.99999913573265
32.0,51.022597670555115,52.00000187754631
32.0,50.40844303369522,51.00000071525574
32.0,48.136914163827896,49.999999552965164
32.0,43.15295031666756,48.99999839067459
32.0,41.36299270391464,48.00000113248825
32.0,42.74646279215813,46.99999997019768
32.0,41.31976646184921,45.999998807907104
32.0,40.92815747857094,45.000001549720764
32.0,42.41358324885368,44.00000038743019
32.0,41.960804760456085,42.99999922513962
32.0,40.64046013355255,41.999998062849045
32.0,41.785615891218185,41.000000804662704
32.0,40.408509492874146,39.99999964237213
32.0,42.74318724870682,38.99999848008156
32.0,39.88403603434563,38.00000122189522
32.0,40.50251641869545,37.000000059604645
32.0,40.980035215616226,35.99999889731407
32.0,40.769404888153076,35.00000163912773
32.0,38.63937637209892,34.00000047683716
32.0,37.37712091207504,32.999999314546585
32.0,36.34013617038727,32.00000010430813
32.0,33.35665485262871,31.00000089406967
32.0,29.69986391067505,29.9999997317791
32.0,28.92617976665497,29.000000521540642
32.0,25.44085317850113,27.99999935925007
32.0,25.214614242315292,27.000000149011612
32.0,22.209082543849945,26.000000938773155
32.0,23.560574114322662,24.999999776482582
32.0,21.798983722925186,24.000000566244125
32.0,22.065384179353714,22.999999403953552
32.0,18.981586903333664,22.000000193715096
32.0,18.664479941129684,20.999999031424522
32.0,17.391125112771988,19.999999821186066
32.0,16.65585345029831,19.00000061094761
32.0,16.37870889902115,17.999999448657036
32.0,13.933404445648193,17.00000023841858
32.0,13.53183999657631,16.000000052154064
32.0,11.882683902978897,14.99999986588955
32.0,11.5205899477005,13.999999679625034
32.0,11.24365621805191,13.000000469386578
32.0,9.560628116130829,12.000000283122063
32.0,9.443126291036606,11.000000096857548
32.0,7.589086223393679,9.999999910593033
32.0,7.108311403542757,8.999999724328518
32.0,6.412959206849337,8.000000026077032
32.0,5.365765232592821,6.999999839812517
32.0,4.011521268635988,6.000000141561031
32.0,3.3040663488209248,4.999999955296516
32.0,2.948054987937212,4.000000013038516
32.0,2.3695057816803455,3.0000000707805157
32.0,0.9900764413177967,2.000000006519258
32.0,0.22780008986592293,1.000000003259629
32.0,-0.6382473520934582,0.0
41.0,187.4936375617981,234.99999594688416
41.0,188.28804469108582,233.99999868869781
41.0,188.03254449367523,233.00000143051147
41.0,188.59654700756073,232.00000417232513
41.0,179.86395597457886,231.0000069141388
41.0,180.8276606798172,229.99999403953552
41.0,181.07418143749237,228.99999678134918
41.0,180.0615348815918,227.99999952316284
41.0,182.14162600040436,227.0000022649765
41.0,184.2862285375595,226.00000500679016
41.0,179.90480852127075,225.00000774860382
41.0,177.8762047290802,223.99999487400055
41.0,183.51549589633942,222.9999976158142
41.0,185.18184566497803,222.00000035762787
41.0,197.62617790699005,221.00000309944153
41.0,201.75472128391266,220.0000058412552
41.0,204.40921545028687,218.99999296665192
41.0,208.83992087841034,217.99999570846558
41.0,219.0097063779831,216.99999845027924
41.0,219.5682431459427,216.0000011920929
41.0,219.46957862377167,215.00000393390656
41.0,217.3856302499771,214.00000667572021
41.0,211.46608686447144,212.99999380111694
41.0,201.00594532489777,211.9999965429306
41.0,198.07975673675537,210.99999928474426
