unit_id,pred_rul,true_rul
1.0,138.93451404571533,199.00000095367432
1.0,137.09925711154938,198.00000369548798
1.0,135.3006362915039,197.00000643730164
1.0,130.55071568489075,195.99999356269836
1.0,127.73901104927063,194.99999630451202
1.0,130.40649807453156,193.99999904632568
1.0,131.9096875190735,193.00000178813934
1.0,132.33311104774475,192.000004529953
1.0,136.9827117919922,191.00000727176666
1.0,131.08528125286102,189.9999943971634
1.0,128.09712672233582,188.99999713897705
1.0,129.45539581775665,187.9999998807907
1.0,130.1122691631317,187.00000262260437
1.0,127.60839533805847,186.00000536441803
1.0,130.4058734178543,184.99999248981476
1.0,135.07613468170166,183.99999523162842
1.0,130.60165643692017,182.99999797344208
1.0,130.38237071037292,182.00000071525574
1.0,126.14013981819153,181.0000034570694
1.0,128.33793187141418,180.00000619888306
1.0,130.32799434661865,178.99999332427979
1.0,131.94952499866486,177.99999606609344
1.0,135.1145510673523,176.9999988079071
1.0,134.29953026771545,176.00000154972076
1.0,137.00154519081116,175.00000429153442
1.0,131.6467695236206,174.00000703334808
1.0,133.73652720451355,172.9999941587448
1.0,132.6133632659912,171.99999690055847
1.0,136.35037183761597,170.99999964237213
1.0,127.49514508247375,170.0000023841858
1.0,128.3473173379898,169.00000512599945
1.0,123.85058569908142,167.99999225139618
1.0,125.00165617465973,166.99999499320984
1.0,118.87522649765015,165.9999977350235
1.0,115.29909825325012,165.00000047683716
1.0,113.82091069221497,164.00000321865082
1.0,112.33913135528564,163.00000596046448
1.0,113.09235799312592,161.9999930858612
1.0,114.4982259273529,160.99999582767487
1.0,112.92243576049805,159.99999856948853
1.0,115.99572318792343,159.00000131130219
1.0,117.46725034713745,158.00000405311584
1.0,115.29108703136444,157.0000067949295
1.0,112.65909612178802,155.99999392032623
1.0,105.99486827850342,154.9999966621399
1.0,106.12886494398117,153.99999940395355
1.0,103.95217847824097,153.0000021457672
1.0,104.91302537918091,152.00000488758087
1.0,106.82898795604706,151.00000762939453
1.0,103.99474102258682,149.99999475479126
1.0,105.2469590306282,148.99999749660492
1.0,107.3518568277359,148.00000023841858
1.0,107.59725320339203,147.00000298023224
1.0,105.80469155311584,146.0000057220459
1.0,106.8482117652893,144.99999284744263
1.0,110.98314225673676,143.9999955892563
1.0,111.13411396741867,142.99999833106995
1.0,115.4629613161087,142.0000010728836
1.0,114.49832743406296,141.00000381469727
1.0,114.84426230192184,140.00000655651093
1.0,115.87934184074402,138.99999368190765
1.0,115.02025151252747,137.9999964237213
1.0,114.5140375494957,136.99999916553497
1.0,114.76393926143646,136.00000190734863
1.0,113.28531444072723,135.0000046491623
1.0,115.83972299098969,134.00000739097595
1.0,119.57851183414459,132.99999451637268
1.0,123.70174562931061,131.99999725818634
1.0,119.59929728507996,131.0
1.0,121.4715963602066,130.00000274181366
1.0,126.9179310798645,128.99999767541885
1.0,126.16526663303375,128.0000004172325
1.0,124.81393122673035,127.00000315904617
1.0,125.03968214988708,125.99999809265137
1.0,122.99055057764053,125.00000083446503
1.0,121.1649055480957,124.00000357627869
1.0,122.7530483007431,122.99999850988388
1.0,119.90458261966705,122.00000125169754
1.0,120.16609513759613,120.99999618530273
1.0,115.59785592556,119.9999989271164
1.0,113.8965722322464,119.00000166893005
1.0,110.22572261095047,117.99999660253525
1.0,110.35793900489807,116.99999934434891
1.0,109.55552065372467,116.00000208616257
1.0,103.84992218017578,114.99999701976776
1.0,96.93108427524567,113.99999976158142
1.0,95.46048629283905,113.00000250339508
1.0,90.30700623989105,111.99999743700027
1.0,91.94682371616364,111.00000017881393
1.0,88.02443265914917,110.0000029206276
1.0,88.10625487565994,108.99999785423279
1.0,85.18154203891754,108.00000059604645
1.0,82.56708055734634,107.00000333786011
1.0,75.38448917865753,105.9999982714653
1.0,76.76797878742218,105.00000101327896
1.0,72.88039672374725,104.00000375509262
1.0,72.33699226379395,102.99999868869781
1.0,70.92706406116486,102.00000143051147
1.0,72.65892469882965,100.99999636411667
1.0,66.43025434017181,99.99999910593033
1.0,63.48933947086334,99.00000184774399
1.0,62.84446734189987,97.99999678134918
1.0,61.265514850616455,96.99999952316284
1.0,60.33109092712402,96.0000022649765
1.0,60.14427173137665,94.9999971985817
1.0,62.648629665374756,93.99999994039536
1.0,62.822276413440704,93.00000268220901
1.0,61.80121260881424,91.99999761581421
1.0,66.55572444200516,91.00000035762787
