unit_id,pred_rul,true_rul
1.0,164.87396037578583,199.00000095367432
1.0,170.28776609897614,198.00000369548798
1.0,164.83373248577118,197.00000643730164
1.0,158.0252401828766,195.99999356269836
1.0,149.00416707992554,194.99999630451202
1.0,146.1536556482315,193.99999904632568
1.0,143.29992723464966,193.00000178813934
1.0,139.02935254573822,192.000004529953
1.0,140.4677963256836,191.00000727176666
1.0,135.62024188041687,189.9999943971634
1.0,129.90163493156433,188.99999713897705
1.0,137.2184728384018,187.9999998807907
1.0,136.10900449752808,187.00000262260437
1.0,133.06856620311737,186.00000536441803
1.0,137.20982134342194,184.99999248981476
1.0,145.98434245586395,183.99999523162842
1.0,148.2096974849701,182.99999797344208
1.0,152.13891291618347,182.00000071525574
1.0,151.41802787780762,181.0000034570694
1.0,155.68327736854553,180.00000619888306
1.0,158.59024214744568,178.99999332427979
1.0,156.67274916172028,177.99999606609344
1.0,153.11306500434875,176.9999988079071
1.0,151.95766878128052,176.00000154972076
1.0,156.42780566215515,175.00000429153442
1.0,146.00821995735168,174.00000703334808
1.0,144.2432837486267,172.9999941587448
1.0,146.6598618030548,171.99999690055847
1.0,155.5403403043747,170.99999964237213
1.0,149.23369717597961,170.0000023841858
1.0,148.36411261558533,169.00000512599945
1.0,140.46540701389313,167.99999225139618
1.0,141.55246579647064,166.99999499320984
1.0,135.92776036262512,165.9999977350235
1.0,131.35007321834564,165.00000047683716
1.0,125.77752661705017,164.00000321865082
1.0,122.08671140670776,163.00000596046448
1.0,115.72651958465576,161.9999930858612
1.0,113.2189759016037,160.99999582767487
1.0,109.36692118644714,159.99999856948853
1.0,110.12250590324402,159.00000131130219
1.0,111.27153062820435,158.00000405311584
1.0,109.29766237735748,157.0000067949295
1.0,110.58429896831512,155.99999392032623
1.0,104.78957760334015,154.9999966621399
1.0,107.01633810997009,153.99999940395355
1.0,108.49283909797668,153.0000021457672
1.0,107.6368408203125,152.00000488758087
1.0,109.35945653915405,151.00000762939453
1.0,110.59462141990662,149.99999475479126
1.0,111.77840828895569,148.99999749660492
1.0,115.51402699947357,148.00000023841858
1.0,118.78185594081879,147.00000298023224
1.0,119.22228574752808,146.0000057220459
1.0,119.73409819602966,144.99999284744263
1.0,124.35544884204865,143.9999955892563
1.0,127.20786547660828,142.99999833106995
1.0,134.0555237531662,142.0000010728836
1.0,132.00490081310272,141.00000381469727
1.0,133.51143217086792,140.00000655651093
1.0,131.86415004730225,138.99999368190765
1.0,125.30230343341827,137.9999964237213
1.0,119.91720068454742,136.99999916553497
1.0,118.8991664648056,136.00000190734863
