unit_id,pred_fm,fm,pred_rul,true_rul
1.0,2.956897e-23,0.0,118.47605526447296,199.00000095367432
1.0,9.31733e-23,0.0,118.75468337535858,198.00000369548798
1.0,7.9862126e-23,0.0,118.71352630853653,197.00000643730164
1.0,1.4604023e-22,0.0,118.91684424877167,195.99999356269836
1.0,3.9173888e-22,0.0,118.99281030893326,194.99999630451202
1.0,3.263576e-22,0.0,119.38670319318771,193.99999904632568
1.0,1.139891e-21,0.0,119.3153908252716,193.00000178813934
1.0,2.0514916e-22,0.0,118.56599020957947,192.000004529953
1.0,2.5801454e-22,0.0,117.95180433988571,191.00000727176666
1.0,4.7664752e-23,0.0,117.23155176639557,189.9999943971634
1.0,4.335739e-23,0.0,116.43290477991104,188.99999713897705
1.0,5.846092e-23,0.0,116.00112646818161,187.9999998807907
1.0,9.1441594e-23,0.0,115.57630527019501,187.00000262260437
1.0,5.6835024e-23,0.0,114.81386494636536,186.00000536441803
1.0,3.7665814e-23,0.0,114.34760558605194,184.99999248981476
1.0,1.0864712e-23,0.0,114.20482468605042,183.99999523162842
1.0,7.210948e-24,0.0,113.93325519561768,182.99999797344208
1.0,4.998614e-24,0.0,113.45520544052124,182.00000071525574
1.0,4.5382004e-24,0.0,112.74317491054535,181.0000034570694
1.0,3.613424e-24,0.0,112.26009666919708,180.00000619888306
1.0,2.362863e-24,0.0,112.0790165066719,178.99999332427979
1.0,5.0840143e-25,0.0,111.89943552017212,177.99999606609344
1.0,2.2935036e-25,0.0,111.85079038143158,176.9999988079071
1.0,2.0834053e-25,0.0,111.95385873317719,176.00000154972076
1.0,6.038061e-25,0.0,112.1463388800621,175.00000429153442
1.0,1.7846092e-25,0.0,111.81312358379364,174.00000703334808
1.0,1.02096357e-25,0.0,111.38115787506104,172.9999941587448
1.0,5.362192e-26,0.0,110.55314421653748,171.99999690055847
1.0,3.5859977e-26,0.0,110.07778829336166,170.99999964237213
1.0,3.333782e-26,0.0,109.7374050617218,170.0000023841858
1.0,1.8695686e-26,0.0,109.29888826608658,169.00000512599945
1.0,4.2458397e-27,0.0,108.76542365550995,167.99999225139618
1.0,1.5104166e-27,0.0,108.06058448553085,166.99999499320984
1.0,1.5108086e-27,0.0,107.3009785413742,165.9999977350235
1.0,1.9413156e-27,0.0,106.65791791677475,165.00000047683716
1.0,1.3800008e-27,0.0,106.07790076732635,164.00000321865082
1.0,1.52890305e-27,0.0,105.18988883495331,163.00000596046448
1.0,1.135097e-27,0.0,104.46524024009705,161.9999930858612
1.0,8.425292e-28,0.0,103.94944560527802,160.99999582767487
1.0,7.2522303e-28,0.0,103.08658391237259,159.99999856948853
1.0,4.1296276e-28,0.0,102.27679461240768,159.00000131130219
1.0,6.345712e-28,0.0,101.62320852279663,158.00000405311584
1.0,9.882909e-28,0.0,101.14314424991608,157.0000067949295
1.0,4.51743e-28,0.0,100.3289042711258,155.99999392032623
1.0,1.2677706e-28,0.0,99.11538374423981,154.9999966621399
1.0,1.330499e-28,0.0,98.0416145324707,153.99999940395355
1.0,8.256718e-29,0.0,97.04296028614044,153.0000021457672
1.0,8.674978e-29,0.0,96.08942186832428,152.00000488758087
1.0,4.156683e-29,0.0,95.27287846803665,151.00000762939453
1.0,5.051199e-29,0.0,94.55459356307983,149.99999475479126
1.0,5.625955e-29,0.0,93.80700445175171,148.99999749660492
1.0,6.611872e-29,0.0,93.24779617786407,148.00000023841858
1.0,1.55791e-28,0.0,93.01259732246399,147.00000298023224
1.0,5.151296e-29,0.0,92.49764597415924,146.0000057220459
1.0,1.0753064e-29,0.0,92.34316837787628,144.99999284744263
1.0,9.011294e-30,0.0,92.14364522695541,143.9999955892563
1.0,8.4784484e-30,0.0,92.02912223339081,142.99999833106995
1.0,2.1930098e-29,0.0,91.92180621623993,142.0000010728836
1.0,2.6052178e-29,0.0,91.75886452198029,141.00000381469727
1.0,1.3277654e-29,0.0,91.43284839391708,140.00000655651093
1.0,8.346429e-30,0.0,91.66230821609497,138.99999368190765
1.0,7.559609e-30,0.0,91.57885408401489,137.9999964237213
1.0,9.002773e-30,0.0,91.53900098800659,136.99999916553497
1.0,7.800708e-30,0.0,91.73456537723541,136.00000190734863
1.0,2.456475e-30,0.0,91.55663973093033,135.0000046491623
1.0,1.7280164e-30,0.0,91.39972597360611,134.00000739097595
1.0,2.8169855e-30,0.0,91.62175238132477,132.99999451637268
1.0,4.5969036e-30,0.0,92.31056129932404,131.99999725818634
1.0,4.9372542e-30,0.0,92.45318603515625,131.0
1.0,2.7265277e-30,0.0,92.83838057518005,130.00000274181366
1.0,2.9003369e-30,0.0,93.42074799537659,128.99999767541885
1.0,2.0039378e-30,0.0,94.33087277412415,128.0000004172325
1.0,1.2300773e-30,0.0,94.75690424442291,127.00000315904617
1.0,9.370509e-31,0.0,95.06615614891052,125.99999809265137
1.0,3.8919602e-31,0.0,94.72802948951721,125.00000083446503
1.0,9.083248e-31,0.0,94.25190055370331,124.00000357627869
1.0,8.148696e-31,0.0,93.90326404571533,122.99999850988388
1.0,2.5600744e-31,0.0,93.15378534793854,122.00000125169754
1.0,8.964246e-32,0.0,92.39841145277023,120.99999618530273
1.0,1.3463292e-31,0.0,91.42641443014145,119.9999989271164
1.0,1.7343883e-31,0.0,90.5329133272171,119.00000166893005
1.0,6.710888e-32,0.0,89.10671281814575,117.99999660253525
1.0,6.112571e-32,0.0,87.62088882923126,116.99999934434891
1.0,2.659852e-32,0.0,86.46045631170273,116.00000208616257
1.0,1.3707003e-32,0.0,84.90789556503296,114.99999701976776
1.0,8.272087e-33,0.0,82.95901358127594,113.99999976158142
1.0,5.3164678e-33,0.0,80.73611032962799,113.00000250339508
1.0,2.3378107e-33,0.0,78.62039816379547,111.99999743700027
1.0,4.8351995e-33,0.0,76.77993315458298,111.00000017881393
1.0,2.337757e-33,0.0,75.14819717407227,110.0000029206276
1.0,1.6800378e-33,0.0,73.65320634841919,108.99999785423279
1.0,1.3059913e-33,0.0,72.2437310218811,108.00000059604645
1.0,4.825412e-34,0.0,71.030577480793,107.00000333786011
1.0,3.230472e-34,0.0,69.45977675914764,105.9999982714653
1.0,1.6573316e-34,0.0,68.50352889299393,105.00000101327896
1.0,6.967064e-35,0.0,67.51525956392288,104.00000375509262
1.0,9.333246e-35,0.0,66.49108028411865,102.99999868869781
1.0,6.913479e-35,0.0,65.28238913416862,102.00000143051147
1.0,7.894778e-35,0.0,64.4455678164959,100.99999636411667
1.0,1.7402301e-35,0.0,63.11504128575325,99.99999910593033
1.0,8.090168e-36,0.0,61.40339609980583,99.00000184774399
1.0,4.7135196e-36,0.0,59.876087099313736,97.99999678134918
1.0,1.0074326e-36,0.0,58.80648356676102,96.99999952316284
1.0,9.3247655e-37,0.0,57.621900260448456,96.0000022649765
1.0,7.807616e-37,0.0,56.22370779514313,94.9999971985817
1.0,6.537558e-37,0.0,55.32958984375,93.99999994039536
1.0,9.1193275e-37,0.0,54.67841649055481,93.00000268220901
1.0,4.4791266e-37,0.0,54.03585949540138,91.99999761581421
1.0,2.4002857e-37,0.0,53.83338484168053,91.00000035762787
1.0,1.552285e-37,0.0,53.42935299873352,90.00000309944153
1.0,1.0904953e-37,0.0,53.41029316186905,88.99999803304672
1.0,3.0180017e-38,0.0,53.3258903324604,88.00000077486038
1.0,2.1506082e-38,0.0,52.86999636888504,87.00000351667404
1.0,1.8883147e-38,0.0,52.68881079554558,85.99999845027924
1.0,9.219424e-39,0.0,52.59874311089516,85.0000011920929
1.0,3.067704e-38,0.0,52.49643215537071,83.99999612569809
1.0,4.678776e-39,0.0,52.756621181964874,82.99999886751175
1.0,0.0,0.0,53.01245713233948,82.00000160932541
1.0,0.0,0.0,53.30020132660866,80.9999965429306
1.0,0.0,0.0,53.09965139627457,79.99999928474426
1.0,0.0,0.0,53.268367260694504,79.00000202655792
1.0,0.0,0.0,53.41409185528755,77.99999696016312
1.0,0.0,0.0,53.48766079545021,76.99999970197678
1.0,0.0,0.0,53.75609529018402,76.00000244379044
1.0,0.0,0.0,54.911124527454376,74.99999737739563
1.0,0.0,0.0,55.931130319833755,74.00000011920929
1.0,0.0,0.0,56.574893683195114,73.00000286102295
1.0,0.0,0.0,56.68951037526131,71.99999779462814
1.0,0.0,0.0,56.98508229851723,71.0000005364418
1.0,0.0,0.0,57.45423850417137,70.00000327825546
1.0,0.0,0.0,57.45946219563484,68.99999821186066
1.0,0.0,0.0,57.026680529117584,68.00000095367432
1.0,0.0,0.0,56.68240490555763,67.00000369548798
1.0,0.0,0.0,56.26988944411278,65.99999862909317
1.0,0.0,0.0,55.82778087258339,65.00000137090683
1.0,0.0,0.0,55.09037756919861,64.00000020861626
1.0,0.0,0.0,54.6025792658329,62.999999046325684
1.0,0.0,0.0,54.08715942502022,62.00000178813934
1.0,0.0,0.0,53.375589579343796,61.00000062584877
1.0,0.0,0.0,52.29300099611282,59.9999994635582
