unit_id,pred_rul,true_rul
1.0,207.26956522464752,199.00000095367432
1.0,216.90962624549866,198.00000369548798
1.0,208.01776337623596,197.00000643730164
1.0,211.39943599700928,195.99999356269836
1.0,214.20754885673523,194.99999630451202
1.0,207.59929025173187,193.99999904632568
1.0,224.83751893043518,193.00000178813934
1.0,210.5631456375122,192.000004529953
1.0,215.8768345117569,191.00000727176666
1.0,206.56065797805786,189.9999943971634
1.0,217.23547840118408,188.99999713897705
1.0,204.75952291488647,187.9999998807907
1.0,200.90614080429077,187.00000262260437
1.0,204.6033275127411,186.00000536441803
1.0,192.28650331497192,184.99999248981476
1.0,190.53751146793365,183.99999523162842
1.0,184.67120444774628,182.99999797344208
1.0,188.553617477417,182.00000071525574
1.0,192.12924599647522,181.0000034570694
1.0,194.0695858001709,180.00000619888306
1.0,196.58564043045044,178.99999332427979
1.0,194.4407880306244,177.99999606609344
1.0,196.34639692306519,176.9999988079071
1.0,186.42360067367554,176.00000154972076
1.0,190.14133858680725,175.00000429153442
1.0,188.4062922000885,174.00000703334808
1.0,194.83452475070953,172.9999941587448
1.0,192.32179641723633,171.99999690055847
1.0,196.14838075637817,170.99999964237213
1.0,185.10246741771698,170.0000023841858
1.0,196.98820042610168,169.00000512599945
1.0,178.69469237327576,167.99999225139618
1.0,177.90575098991394,166.99999499320984
1.0,176.02484726905823,165.9999977350235
1.0,175.87311816215515,165.00000047683716
1.0,172.32909727096558,164.00000321865082
1.0,175.86099982261658,163.00000596046448
1.0,169.9862755537033,161.9999930858612
1.0,178.94483613967896,160.99999582767487
1.0,169.43075275421143,159.99999856948853
1.0,165.96267449855804,159.00000131130219
1.0,168.49429869651794,158.00000405311584
1.0,161.35134959220886,157.0000067949295
1.0,163.49523377418518,155.99999392032623
1.0,151.00322461128235,154.9999966621399
1.0,146.2656878232956,153.99999940395355
1.0,134.7483148574829,153.0000021457672
1.0,142.43535554409027,152.00000488758087
1.0,131.2670875787735,151.00000762939453
1.0,141.16382002830505,149.99999475479126
1.0,127.4179219007492,148.99999749660492
1.0,137.48342096805573,148.00000023841858
1.0,128.77845537662506,147.00000298023224
1.0,134.6505092382431,146.0000057220459
1.0,131.05565690994263,144.99999284744263
1.0,132.37059044837952,143.9999955892563
1.0,131.79050302505493,142.99999833106995
1.0,133.84851253032684,142.0000010728836
1.0,132.4346958398819,141.00000381469727
1.0,133.87396728992462,140.00000655651093
1.0,134.76769483089447,138.99999368190765
1.0,136.4945582151413,137.9999964237213
1.0,127.21929669380188,136.99999916553497
1.0,128.3953378200531,136.00000190734863
1.0,118.8180079460144,135.0000046491623
1.0,129.97954523563385,134.00000739097595
1.0,118.11748671531677,132.99999451637268
1.0,121.42662107944489,131.99999725818634
1.0,114.52908396720886,131.0
1.0,123.13580667972565,130.00000274181366
1.0,110.91040098667145,128.99999767541885
1.0,122.83906352519989,128.0000004172325
1.0,116.10890316963196,127.00000315904617
1.0,127.66467690467834,125.99999809265137
1.0,120.4322144985199,125.00000083446503
1.0,125.15219843387604,124.00000357627869
1.0,118.13713216781616,122.99999850988388
1.0,121.27343964576721,122.00000125169754
1.0,118.79603564739227,120.99999618530273
1.0,117.8858015537262,119.9999989271164
1.0,115.8625385761261,119.00000166893005
1.0,118.65178680419922,117.99999660253525
1.0,111.96471214294434,116.99999934434891
1.0,108.55204093456268,116.00000208616257
1.0,117.10783851146698,114.99999701976776
1.0,114.5612381696701,113.99999976158142
1.0,114.17782390117645,113.00000250339508
1.0,105.68538212776184,111.99999743700027
1.0,110.48964786529541,111.00000017881393
1.0,107.98593020439148,110.0000029206276
1.0,110.33462369441986,108.99999785423279
1.0,101.2902352809906,108.00000059604645
1.0,109.22930932044983,107.00000333786011
1.0,106.45842599868774,105.9999982714653
1.0,103.88323199748993,105.00000101327896
1.0,98.84681260585785,104.00000375509262
1.0,95.04229426383972,102.99999868869781
1.0,78.3132232427597,102.00000143051147
1.0,79.15415167808533,100.99999636411667
1.0,80.99396860599518,99.99999910593033
1.0,88.70393419265747,99.00000184774399
1.0,77.07020330429077,97.99999678134918
1.0,84.64658606052399,96.99999952316284
1.0,80.94433182477951,96.0000022649765
1.0,82.59902393817902,94.9999971985817
1.0,72.69234383106232,93.99999994039536
1.0,69.305002450943,93.00000268220901
1.0,62.60809725522995,91.99999761581421
1.0,68.18107330799103,91.00000035762787
1.0,66.36272895336151,90.00000309944153
1.0,80.20266914367676,88.99999803304672
1.0,72.5690678358078,88.00000077486038
1.0,89.60195624828339,87.00000351667404
1.0,71.82813131809235,85.99999845027924
